"287"," 53409 (1999 LU7)","","","0.6281","2.101","10.88","206.69","147.75","214.18"
"288"," 53426 (1999 SL5)","","","0.5397","1.922","22.77","239.04","43.42","315.76"
"289"," 53429 (1999 TF5)","","","0.6411","2.022","26.78","199.16","64.09","58.72"
"290"," 53430 (1999 TY16)","1.233","","0.4032","2.099","60.41","241.92","156.97","219.87"
"291"," 53435 Leonard (1999 VM40)","","","0.4831","2.311","15.35","51.35","354.49","161.59"
"292"," 53550 (2000 BF19)","","","0.4197","1.495","7.18","313.11","325.05","282.74"
"293"," 53789 (2000 ED104)","0.843","","0.2692","1.371","40.78","190.02","218.36","122.59"
"294"," 54071 (2000 GQ146)","","","0.1974","1.329","23.44","36.33","128.29","290.17"
"295"," 54401 (2000 LM)","1.189","","0.2623","1.711","18.95","240.84","67.09","113.22"
"296"," 54509 YORP (2000 PH5)","","","0.23","1.006","1.6","278.19","279.0","130.16"
"297"," 54660 (2000 UJ1)","","","0.2806","1.477","46.69","223.71","158.04","347.01"
"298"," 54686 (2001 DU8)","1.349","","0.3418","1.777","33.21","161.68","265.93","213.83"
"299"," 54690 (2001 EB)","","","0.2565","1.63","35.36","33.51","99.58","344.61"
"300"," 54789 (2001 MZ7)","1.567","","0.2874","1.776","24.47","130.05","20.05","231.99"
"301"," 55408 (2001 TC2)","0.461","","0.2246","1.1","30.39","193.82","353.55","188.25"
"302"," 55532 (2001 WG2)","1.306","","0.6952","1.795","38.54","81.41","132.37","298.34"
"303"," 65674 (1988 SM)","","","0.3439","1.665","10.95","0.85","313.32","128.2"
"304"," 65679 (1989 UQ)","0.918","","0.2645","0.9148","1.3","178.05","15.0","286.53"
"305"," 65690 (1991 DG)","","","0.3633","1.428","11.14","180.08","63.41","83.37"
"306"," 65706 (1992 NA)","","","0.5552","2.398","9.63","349.17","8.74","343.28"
"307"," 65717 (1993 BX3)","","","0.281","1.395","2.81","174.75","290.98","343.77"
"308"," 65733 (1993 PC)","","","0.4744","1.154","4.14","336.86","168.74","193.85"
"309"," 65803 Didymos (1996 GT)","0.78","","0.3832","1.643","3.41","72.98","319.59","167.22"
"310"," 65909 (1998 FH12)","","","0.5397","1.091","3.56","108.59","284.51","182.86"
"311"," 65996 (1998 MX5)","","","0.6061","2.931","9.56","265.22","57.08","162.29"
"312"," 66008 (1998 QH2)","1.484","","0.3627","1.426","61.01","168.92","14.0","141.74"
"313"," 66063 (1998 RO1)","","","0.72","0.991","22.69","351.84","151.17","106.32"
"314"," 66146 (1998 TU3)","2.864","","0.4837","0.7875","5.42","101.88","84.99","74.77"
"315"," 66251 (1999 GJ2)","1.222","","0.1981","1.536","11.28","196.17","142.55","232.35"
"316"," 66253 (1999 GT3)","","","0.8378","1.334","19.5","157.32","261.15","139.26"
"317"," 66272 (1999 JW6)","0.808","","0.1433","1.508","51.31","66.38","68.43","196.33"
"318"," 66391 Moshup (1999 KW4)","1.317","","0.6884","0.6424","38.88","244.9","192.65","342.6"
"319"," 66400 (1999 LT7)","0.411","","0.5725","0.8554","9.06","79.79","341.42","25.62"
"320"," 66407 (1999 LQ28)","","","0.1201","1.199","21.77","94.98","320.58","268.04"
"321"," 66959 (1999 XO35)","","","0.5654","2.538","20.62","81.89","293.48","169.65"
"322"," 67367 (2000 LY27)","","","0.2126","1.309","9.02","264.51","184.84","152.34"
"323"," 67381 (2000 OL8)","","","0.5429","1.321","10.67","294.83","266.94","297.85"
"324"," 67399 (2000 PJ6)","","","0.3461","1.301","14.69","332.84","225.34","111.88"
"325"," 68031 (2000 YK29)","","","0.1285","1.376","15.17","123.62","31.92","99.97"
"326"," 68063 (2000 YJ66)","2.301","","0.4577","2.334","5.72","308.81","50.42","58.75"
"327"," 68216 (2001 CV26)","0.994","","0.3267","1.32","17.99","18.13","48.76","201.77"
"328"," 68267 (2001 EA16)","0.875","","0.4273","1.51","38.82","8.0","317.42","15.8"
"329"," 68278 (2001 FC7)","0.942","","0.1143","1.436","2.62","99.04","234.53","337.19"
"330"," 68346 (2001 KZ66)","0.736","","0.4165","1.507","16.7","219.37","140.28","346.82"
"331"," 68347 (2001 KB67)","","","0.3799","0.9617","17.13","245.85","243.82","50.46"
"332"," 68348 (2001 LO7)","3.512","","0.8409","2.155","25.36","236.23","181.67","177.38"
"333"," 68350 (2001 MK3)","1.794","","0.2475","1.67","29.57","128.83","328.58","311.25"
"334"," 68359 (2001 OZ13)","","","0.1742","1.517","9.86","99.19","29.24","183.79"
"335"," 68372 (2001 PM9)","","","0.4156","1.618","8.11","252.96","322.34","349.45"
"336"," 68548 (2001 XR31)","1.182","","0.4367","1.707","22.71","302.02","24.7","3.28"
"337"," 68950 (2002 QF15)","1.65","","0.3443","1.057","25.15","236.2","255.57","57.35"
"338"," 69230 Hermes (1937 UB)","","","0.6239","1.655","6.07","34.05","92.91","104.56"
"339"," 85182 (1991 AQ)","1.1","","0.7776","2.22","3.12","339.38","243.25","178.5"
"340"," 85184 (1991 JG1)","","","0.1845","1.374","33.88","226.38","322.77","185.25"
"341"," 85236 (1993 KH)","","","0.3111","1.234","12.81","54.36","293.83","180.29"
"342"," 85275 (1994 LY)","2.506","","0.4419","1.891","17.71","141.13","202.86","359.57"
"343"," 85490 (1997 SE5)","","","0.6599","3.765","2.58","247.54","94.21","329.71"
"344"," 85585 Mjolnir (1998 FG2)","","","0.3563","1.298","4.08","2.3","95.45","304.23"
"345"," 85628 (1998 KV2)","0.775","","0.3316","1.592","13.03","66.73","50.6","338.19"
"346"," 85640 (1998 OX4)","","","0.4857","1.58","4.52","299.56","117.32","213.71"
"347"," 85709 (1998 SG36)","2.23","","0.3376","1.646","24.83","186.55","29.83","88.68"
"348"," 85713 (1998 SS49)","3.484","","0.6388","1.923","10.79","40.95","103.13","27.39"
"349"," 85770 (1998 UP1)","","","0.3452","0.9976","33.18","18.32","234.23","152.7"
"350"," 85774 (1998 UT18)","0.939","","0.3289","1.403","13.59","64.62","50.16","55.93"
"351"," 85804 (1998 WQ5)","2.272","","0.3544","1.721","27.66","285.68","269.84","245.9"
"352"," 85818 (1998 XM4)","2.028","","0.416","1.657","62.72","235.64","301.22","131.4"
"353"," 85839 (1998 YO4)","1.14","","0.2481","1.653","9.32","28.5","199.69","97.04"
"354"," 85867 (1999 BY9)","","","0.3022","1.83","0.95","254.12","287.84","263.15"
"355"," 85938 (1999 DJ4)","","","0.4845","1.852","9.14","19.87","197.78","198.35"
"356"," 85953 (1999 FK21)","0.59","","0.703","0.7389","12.6","180.43","172.43","258.98"
"357"," 85989 (1999 JD6)","1.462","","0.6329","0.8831","17.07","130.14","309.26","93.5"
"358"," 85990 (1999 JV6)","0.451","","0.3115","1.009","5.36","124.2","235.71","341.16"
"359"," 86039 (1999 NC43)","2.22","","0.5789","1.76","7.13","311.62","120.82","26.21"
"360"," 86067 (1999 RM28)","1.245","","0.3234","1.817","30.55","136.03","301.89","193.92"
"361"," 86324 (1999 WA2)","2.102","","0.4345","1.966","34.61","293.64","75.31","203.78"
"362"," 86326 (1999 WK13)","1.348","","0.3627","1.844","34.31","78.44","312.59","147.42"
"363"," 86450 (2000 CK33)","","","0.4148","0.9681","18.11","124.83","215.6","129.97"
"364"," 86666 (2000 FL10)","1.165","","0.427","1.463","29.01","186.9","258.89","223.95"
"365"," 86667 (2000 FO10)","0.745","","0.5946","0.8594","14.29","208.3","172.49","229.06"
"366"," 86819 (2000 GK137)","0.802","","0.5059","1.996","10.06","164.87","150.28","352.36"
"367"," 86829 (2000 GR146)","1.823","","0.575","1.463","14.37","78.46","31.43","216.22"
"368"," 86878 (2000 HD24)","","","0.6186","1.342","9.47","230.98","214.94","207.91"
"369"," 87024 (2000 JS66)","","","0.1898","1.197","14.43","230.5","84.94","98.78"
"370"," 87025 (2000 JT66)","","","0.4836","1.226","25.32","120.49","359.62","336.53"
"371"," 87309 (2000 QP)","0.568","","0.4632","0.8475","34.74","294.27","188.17","14.58"
"372"," 87311 (2000 QJ1)","1.948","","0.5121","1.59","7.7","191.41","343.51","329.27"
"373"," 87684 (2000 SY2)","","","0.6427","0.8587","19.22","162.0","47.82","318.46"
"374"," 88188 (2000 XH44)","1.371","","0.3913","2.008","11.34","340.12","195.36","221.34"
"375"," 88213 (2001 AF2)","0.912","","0.5953","0.9539","17.81","114.25","194.99","17.42"
"376"," 88254 (2001 FM129)","0.8","","0.6295","1.182","1.52","272.11","140.24","113.21"
"377"," 88263 (2001 KQ1)","5.748","","0.4326","2.097","38.79","232.82","241.58","89.7"
"378"," 88264 (2001 KN20)","","","0.4533","2.147","12.08","104.92","201.45","264.11"
"379"," 88710 (2001 SL9)","0.76","","0.2701","1.061","21.9","202.82","329.36","243.84"
"380"," 88959 (2001 TZ44)","","","0.5636","1.723","53.83","38.94","114.92","192.32"
"381"," 89136 (2001 US16)","","","0.2528","1.356","1.91","175.9","67.2","222.32"
"382"," 89355 (2001 VS78)","2.038","","0.3083","1.787","22.66","103.03","85.0","329.87"
"383"," 89830 (2002 CE)","5.067","","0.507","2.078","43.64","19.89","5.85","24.89"
"384"," 89958 (2002 LY45)","","","0.8864","1.642","9.9","188.13","222.96","13.48"
"385"," 89959 (2002 NT7)","1.407","","0.5284","1.735","42.36","132.0","300.72","19.05"
"386"," 90075 (2002 VU94)","2.233","","0.5742","2.138","8.86","226.5","31.14","254.07"
"387"," 90147 (2002 YK14)","","","0.3315","1.474","28.0","282.68","105.07","300.9"
"388"," 90367 (2003 LC5)","1.748","","0.4262","1.156","16.88","86.82","313.85","289.53"
"389"," 90373 (2003 SZ219)","","","0.2045","1.627","9.87","189.39","218.73","226.67"
"390"," 90403 (2003 YE45)","0.572","","0.28","1.234","19.01","286.22","306.84","268.53"
"391"," 90416 (2003 YK118)","0.968","","0.4922","1.695","7.83","326.75","233.27","295.82"
"392"," 96189 Pygmalion (1991 NT3)","3.605","","0.307","1.821","14.0","287.17","293.24","35.23"
"393"," 96315 (1997 AP10)","","","0.6436","1.443","6.65","293.03","356.3","78.29"
"394"," 96536 (1998 SO10)","","","0.777","2.305","41.06","199.35","22.7","329.34"
"395"," 96590 (1998 XB)","0.882","","0.3512","0.9079","13.6","75.68","202.72","253.63"
"396"," 96631 (1999 FP59)","","","0.2596","1.698","1.77","19.56","303.94","268.7"
"397"," 96744 (1999 OW3)","","","0.7791","2.095","34.72","195.88","35.93","316.54"
"398"," 97725 (2000 GB147)","","","0.3089","1.798","18.19","311.71","212.35","210.84"
"399"," 98943 Torifune (2001 CC21)","","","0.2192","1.032","4.81","75.36","179.4","140.74"
"400"," 99248 (2001 KY66)","1.115","","0.5077","1.866","10.61","284.11","61.55","154.35"
"401"," 99799 (2002 LJ3)","","","0.2756","1.462","7.56","122.34","249.91","10.35"
"402"," 99907 (1989 VA)","1.4","","0.5947","0.7284","28.8","225.58","2.87","155.84"
"403"," 99935 (2002 AV4)","","","0.645","1.654","12.77","16.3","323.01","176.32"
"404"," 99942 Apophis (2004 MN4)","0.34","","0.1912","0.9224","3.34","203.9","126.67","312.81"
"405","100004 (1983 VA)","2.7","","0.7027","2.59","15.7","76.29","13.75","347.84"
"406","100085 (1992 UY4)","","","0.6187","2.651","2.64","305.17","42.24","249.67"
"407","100756 (1998 FM5)","1.809","","0.5546","2.265","11.57","176.5","312.06","48.9"
"408","100926 (1998 MQ)","1.174","","0.4075","1.783","24.24","221.07","138.81","135.12"
"409","101869 (1999 MM)","","","0.6107","1.624","4.77","110.92","268.84","243.18"
"410","101873 (1999 NC5)","","","0.3931","2.029","45.79","128.77","295.27","315.94"
"411","101955 Bennu (1999 RQ36)","0.48444","4.8904e-09","0.2037","1.126","6.03","2.06","66.22","101.7"
"412","102873 (1999 WK11)","","","0.4676","2.133","7.45","72.53","220.63","199.85"
"413","103067 (1999 XA143)","1.282","","0.5812","1.843","38.57","116.51","104.1","86.81"
"414","105140 (2000 NL10)","1.946","","0.8169","0.9143","32.54","237.28","281.68","126.8"
"415","105141 (2000 NF11)","0.352","","0.189","1.421","14.83","123.7","116.0","35.67"
"416","106538 (2000 WK63)","","","0.7656","2.419","10.34","163.38","41.74","177.33"
"417","106589 (2000 WN107)","","","0.6178","2.146","14.37","163.36","11.82","278.64"
"418","108519 (2001 LF)","1.423","","0.271","1.604","16.4","267.25","343.93","29.48"
"419","108906 (2001 PL9)","","","0.3604","1.235","20.93","172.05","344.02","30.54"
"420","111253 (2001 XU10)","3.006","","0.4398","1.753","42.04","310.14","6.97","231.99"
"421","112221 (2002 KH4)","","","0.4435","2.271","58.67","230.06","356.58","335.69"
"422","112985 (2002 RS28)","3.618","","0.4922","2.22","46.99","211.96","105.29","30.89"
"423","115052 (2003 RD6)","","","0.3182","1.669","31.32","190.5","88.2","161.62"
"424","136564 (1977 VA)","0.4","","0.3942","1.866","2.98","224.45","172.68","310.87"
"425","136582 (1992 BA)","","","0.068","1.342","10.5","140.16","107.32","157.3"
"426","136617 (1994 CC)","","","0.4174","1.638","4.68","268.5","24.95","291.66"
"427","136618 (1994 CN2)","","","0.395","1.573","1.44","99.34","248.27","179.94"
"428","136635 (1994 VA1)","","","0.1749","1.573","7.64","231.68","311.21","129.44"
"429","136745 (1995 WL8)","","","0.4841","2.365","17.78","247.89","131.61","101.02"
"430","136770 (1996 PC1)","","","0.4514","1.838","25.1","326.21","45.94","245.41"
"431","136773 (1996 TR6)","","","0.1803","1.585","22.1","196.27","117.63","272.04"
"432","136793 (1997 AQ18)","","","0.4654","1.147","17.37","296.24","37.03","273.41"
"433","136795 Tatsunokingo (1997 BQ)","","","0.4781","1.747","10.99","50.13","147.56","151.46"
"434","136818 Selqet (1997 MW1)","","","0.3463","0.9375","12.78","259.92","203.84","269.32"
"435","136839 (1997 WT22)","","","0.3058","1.485","8.16","71.9","74.83","111.77"
"436","136849 (1998 CS1)","","","0.5783","1.492","7.79","110.67","97.81","61.05"
"437","136874 (1998 FH74)","3.398","","0.884","2.202","21.14","197.53","193.41","215.32"
"438","136897 (1998 HJ41)","","","0.1247","1.363","38.88","211.85","120.1","22.34"
"439","136900 (1998 HL49)","","","0.6367","1.747","10.98","205.94","239.26","58.9"
"440","136923 (1998 JH2)","","","0.4417","2.134","6.62","51.06","287.32","210.18"
"441","136993 (1998 ST49)","","","0.5955","2.309","24.47","18.19","48.11","253.3"
"442","137032 (1998 UO1)","1.055","","0.7634","1.596","25.47","358.31","252.6","206.04"
"443","137044 (1998 UC50)","","","0.4292","2.268","4.38","334.99","166.79","277.63"
"444","137052 Tjelvar (1998 VO33)","","","0.8097","1.248","14.9","64.25","209.95","176.03"
"445","137062 (1998 WM)","1.265","","0.3153","1.225","22.52","45.62","172.58","201.77"
"446","137064 (1998 WP5)","","","0.1951","1.374","19.5","36.1","97.64","223.59"
"447","137078 (1998 XZ4)","","","0.6379","1.939","23.15","324.43","9.64","29.3"
"448","137084 (1998 XS16)","1.228","","0.4966","1.212","26.56","272.98","358.34","253.9"
"449","137099 (1998 YW3)","0.564","","0.4628","1.1","28.79","94.26","194.86","270.77"
"450","137108 (1999 AN10)","","","0.562","1.459","39.93","314.32","268.35","40.81"
"451","137120 (1999 BJ8)","","","0.5489","1.9","8.97","339.43","222.04","63.32"
"452","137125 (1999 CT3)","","","0.1319","1.427","34.23","321.9","268.23","172.04"
"453","137126 (1999 CF9)","","","0.6008","1.77","5.54","156.85","90.61","88.14"
"454","137158 (1999 FB)","","","0.6069","1.18","12.9","37.09","3.07","1.26"
"455","137170 (1999 HF1)","","","0.4625","0.8191","25.66","155.84","253.42","60.85"
"456","137175 (1999 JA11)","","","0.3412","1.261","16.43","116.22","328.37","13.87"
"457","137199 (1999 KX4)","","","0.2926","1.457","16.57","104.88","76.5","75.84"
"458","137427 (1999 TF211)","","","0.6118","2.44","39.51","347.9","162.39","236.0"
"459","137671 (1999 XP35)","","","0.1843","1.435","21.1","263.44","198.32","28.6"
"460","137799 (1999 YB)","","","0.0746","1.321","6.79","30.95","192.78","259.77"
"461","137802 (1999 YT)","","","0.3518","1.776","31.59","116.4","272.68","20.5"
"462","137805 (1999 YK5)","2.243","","0.5583","0.8294","16.75","349.51","292.88","252.59"
"463","137911 (2000 AB246)","","","0.4946","2.304","3.76","29.3","312.37","157.72"
"464","137924 (2000 BD19)","0.97","","0.895","0.8764","25.75","333.67","324.37","333.2"
"465","137925 (2000 BJ19)","1.372","","0.7638","1.292","31.12","131.22","175.52","54.92"
"466","138013 (2000 CN101)","3.518","","0.6348","1.598","15.98","183.3","118.76","140.95"
"467","138095 (2000 DK79)","","","0.4145","1.777","60.68","43.45","2.6","26.59"
"468","138127 (2000 EE14)","0.754","","0.5331","0.6618","26.46","155.75","197.85","88.53"
"469","138155 (2000 ES70)","","","0.3195","1.809","25.45","177.69","281.6","244.62"
"470","138175 (2000 EE104)","","","0.2933","1.004","5.23","25.47","280.82","84.76"
"471","138205 (2000 EZ148)","","","0.6119","2.584","11.18","3.81","305.84","28.17"
"472","138258 (2000 GD2)","","","0.4767","0.7578","32.14","358.11","16.99","97.78"
"473","138325 (2000 GO82)","","","0.8047","2.162","25.73","173.33","164.44","346.31"
"474","138359 (2000 GX127)","1.085","","0.3613","1.141","20.24","43.98","4.75","148.8"
"475","138404 (2000 HA24)","","","0.3186","1.139","2.16","309.35","142.21","104.25"
"476","138524 (2000 OJ8)","","","0.5677","2.358","6.24","226.57","181.29","316.75"
"477","138727 (2000 SU180)","","","0.6052","2.105","11.92","327.89","136.33","58.38"
"478","138815 (2000 TQ64)","","","0.3807","2.09","8.24","20.26","228.01","213.91"
"479","138846 (2000 VJ61)","","","0.5647","2.182","18.69","270.31","280.71","241.47"
"480","138847 (2000 VE62)","0.965","","0.2877","1.619","22.18","207.09","16.34","236.96"
"481","138852 (2000 WN10)","","","0.298","1.002","21.52","60.85","225.42","91.09"
"482","138859 (2000 WN63)","","","0.5315","1.573","13.16","55.86","144.43","145.22"
"483","138877 (2000 XG47)","","","0.543","2.14","25.32","43.79","127.62","314.48"
"484","138883 (2000 YL29)","1.222","","0.344","1.536","21.89","182.72","115.93","211.81"
"485","138893 (2000 YH66)","","","0.7436","1.173","18.36","265.24","341.4","137.21"
"486","138911 (2001 AE2)","","","0.0817","1.35","1.66","171.43","43.23","210.9"
"487","138925 (2001 AU43)","","","0.3765","1.897","72.15","129.3","149.28","77.06"
"488","138937 (2001 BK16)","","","0.678","2.072","31.81","98.83","252.42","139.16"
"489","138947 (2001 BA40)","0.447","","0.2537","1.119","12.85","270.86","0.09","230.87"
"490","138971 (2001 CB21)","","","0.3334","1.034","7.92","353.65","271.94","131.05"
"491","139047 (2001 EB16)","","","0.3859","1.862","47.0","149.52","346.28","267.2"
"492","139056 (2001 FY)","0.32","","0.328","1.885","4.73","111.15","110.65","171.7"
"493","139211 (2001 GN2)","","","0.4519","1.86","26.06","173.52","3.57","261.92"
"494","139289 (2001 KR1)","1.126","","0.8412","1.26","23.26","102.7","291.49","66.98"
"495","139345 (2001 KA67)","2.586","","0.7019","1.805","22.28","108.34","38.0","55.76"
"496","139359 (2001 ME1)","","","0.8698","2.634","5.96","84.58","302.39","231.01"
"497","139622 (2001 QQ142)","","","0.3101","1.421","9.34","83.16","337.97","63.67"
"498","140039 (2001 SO73)","","","0.5677","1.821","4.85","197.07","31.14","23.27"
"499","140158 (2001 SX169)","0.566","","0.4609","1.347","2.52","126.78","42.72","346.51"
"500","140288 (2001 SN289)","1.263","","0.5082","1.784","53.19","357.06","225.63","149.86"
"501","140333 (2001 TD2)","","","0.4816","0.9619","19.03","12.81","199.11","314.05"
"502","140928 (2001 VG75)","","","0.297","1.519","20.66","245.43","257.36","219.43"
"503","141018 (2001 WC47)","","","0.2411","1.399","2.87","91.6","101.47","84.09"
"504","141052 (2001 XR1)","","","0.5501","1.246","17.67","291.46","304.23","346.44"
"505","141053 (2001 XT1)","","","0.5795","1.528","2.73","316.21","31.38","276.65"
"506","141056 (2001 XV4)","","","0.444","1.817","28.89","259.09","300.66","195.35"
"507","141078 (2001 XQ30)","","","0.4509","1.863","11.47","234.57","270.89","107.9"
"508","141079 (2001 XS30)","","","0.8282","1.165","28.54","251.44","0.91","259.51"
"509","141354 (2002 AJ29)","","","0.4506","1.989","10.93","203.9","0.84","153.92"
"510","141424 (2002 CD)","","","0.1768","0.9799","6.88","8.66","331.79","325.35"
"511","141432 (2002 CQ11)","0.239","","0.4275","0.9762","2.47","81.34","272.64","290.45"
"512","141447 (2002 CW59)","","","0.5025","2.388","31.95","150.99","7.63","151.08"
"513","141484 (2002 DB4)","1.034","","0.3695","0.8579","16.6","234.22","94.16","55.55"
"514","141495 (2002 EZ11)","","","0.8021","1.114","2.35","51.88","317.77","170.08"
"515","141498 (2002 EZ16)","","","0.5666","0.9216","30.14","262.89","25.37","55.22"
"516","141525 (2002 FV5)","","","0.7245","1.087","34.04","38.83","308.11","239.01"
"517","141526 (2002 FA6)","","","0.3223","1.014","30.1","174.66","173.39","287.32"
"518","141527 (2002 FG7)","","","0.6267","1.513","9.2","187.46","247.72","294.31"
"519","141531 (2002 GB)","0.303","","0.529","0.9921","22.55","40.8","8.33","40.9"
"520","141593 (2002 HK12)","","","0.5287","2.002","2.35","306.97","2.28","80.4"
"521","141614 (2002 JV15)","","","0.5362","1.624","7.19","200.6","127.42","99.51"
